date,machine_name,region_id,sex,genotype,compound,vial_date,start_hour,concentration
24/12/2021,ETHOSCOPE_148,19,male,CS,methoprene,10/12/2021,ZT0,100
24/12/2021,ETHOSCOPE_148,20,male,CS,methoprene,10/12/2021,ZT0,100
24/12/2021,ETHOSCOPE_148,21,male,CS,methoprene,10/12/2021,ZT0,100
24/12/2021,ETHOSCOPE_148,22,male,CS,methoprene,10/12/2021,ZT0,100
24/12/2021,ETHOSCOPE_148,23,male,CS,methoprene,10/12/2021,ZT0,100
24/12/2021,ETHOSCOPE_148,24,male,CS,methoprene,10/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,1,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,2,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,3,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,4,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,5,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,6,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,7,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,8,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,9,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,10,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,11,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,12,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,13,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,14,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,15,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,16,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,17,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,18,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,19,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,20,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,21,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,22,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,23,male,CS,methoprene,28/12/2021,ZT0,100
07/01/2022,ETHOSCOPE_221,24,male,CS,methoprene,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,1,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,2,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,3,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,4,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,5,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,6,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,7,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,8,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,9,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,10,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,11,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,12,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,13,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,14,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,15,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,16,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,17,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,18,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,19,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,20,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,21,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,22,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,23,male,CS,tubulin,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_148,24,male,CS,tubulin,28/12/2021,ZT0,100
24/01/2022,ETHOSCOPE_259,1,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,2,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,3,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,4,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,5,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,6,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,7,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,8,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,9,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,10,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,11,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,12,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,13,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,14,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,15,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,16,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,17,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,18,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,19,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,20,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,21,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,22,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,23,male,CS,tubulin,2022-01-10_20220113,ZT0,100
24/01/2022,ETHOSCOPE_259,24,male,CS,tubulin,2022-01-10_20220113,ZT0,100
04/02/2022,ETHOSCOPE_254,1,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,2,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,3,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,4,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,5,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,6,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,7,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,8,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,9,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,10,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,11,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,12,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,13,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,14,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,15,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,16,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,17,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,18,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,19,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,20,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,21,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,22,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,23,male,CS,metaflumizone,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_254,24,male,CS,metaflumizone,21/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,1,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,2,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,3,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,4,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,5,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,6,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,7,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,8,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,9,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,10,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,11,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,12,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,13,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,14,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,15,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,16,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,17,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,18,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,19,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,20,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,21,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,22,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,23,male,CS,metaflumizone,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_218,24,male,CS,metaflumizone,24/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,1,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,2,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,3,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,4,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,5,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,6,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,7,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,8,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,9,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,10,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,11,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,12,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,13,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,14,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,15,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,16,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,17,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,18,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,19,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,20,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,21,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,22,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,23,male,CS,syn_cpd_12,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_139,24,male,CS,syn_cpd_12,21/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,1,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,2,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,3,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,4,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,5,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,6,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,7,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,8,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,9,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,10,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,11,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,12,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,13,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,14,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,15,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,16,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,17,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,18,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,19,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,20,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,21,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,22,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,23,male,CS,syn_cpd_12,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_151,24,male,CS,syn_cpd_12,24/01/2022,ZT0,100
11/01/2022,ETHOSCOPE_125,1,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,2,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,3,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,4,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,5,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,6,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,7,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,8,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,9,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,10,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,11,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,12,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,13,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,14,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,15,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,16,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,17,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,18,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,19,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,20,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,21,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,22,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,23,male,CS,cyenopyrafen,28/12/2021,ZT0,100
11/01/2022,ETHOSCOPE_125,24,male,CS,cyenopyrafen,28/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,1,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,2,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,3,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,4,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,5,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,6,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,7,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,8,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,9,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,10,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,11,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,12,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,13,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,14,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,15,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,16,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,17,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,18,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,19,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,20,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,21,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,22,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,23,male,CS,cyenopyrafen,30/12/2021,ZT0,100
16/01/2022,ETHOSCOPE_257,24,male,CS,cyenopyrafen,30/12/2021,ZT0,100
04/02/2022,ETHOSCOPE_257,1,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,2,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,3,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,4,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,5,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,6,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,7,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,8,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,9,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,10,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,11,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,12,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,13,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,14,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,15,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,16,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,17,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,18,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,19,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,20,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,21,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,22,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,23,male,CS,syn_cpd_10,21/01/2022,ZT0,100
04/02/2022,ETHOSCOPE_257,24,male,CS,syn_cpd_10,21/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,1,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,2,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,3,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,4,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,5,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,6,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,7,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,8,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,9,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,10,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,11,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,12,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,13,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,14,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,15,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,16,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,17,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,18,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,19,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,20,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,21,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,22,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,23,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/02/2022,ETHOSCOPE_109,24,male,CS,syn_cpd_10,24/01/2022,ZT0,100
07/09/2020,ETHOSCOPE_218,1,male,CS,solvent,26/08/2020,ZT1,100
07/09/2020,ETHOSCOPE_218,2,male,CS,solvent,26/08/2020,ZT1,100
07/09/2020,ETHOSCOPE_218,3,male,CS,solvent,26/08/2020,ZT1,100
07/09/2020,ETHOSCOPE_218,4,male,CS,solvent,26/08/2020,ZT1,100
07/09/2020,ETHOSCOPE_218,5,male,CS,solvent,26/08/2020,ZT1,100
07/09/2020,ETHOSCOPE_218,6,male,CS,solvent,26/08/2020,ZT1,100
07/09/2020,ETHOSCOPE_218,7,male,CS,solvent,26/08/2020,ZT1,100
07/09/2020,ETHOSCOPE_218,8,male,CS,solvent,26/08/2020,ZT1,100
07/09/2020,ETHOSCOPE_218,9,male,CS,solvent,26/08/2020,ZT1,100
07/09/2020,ETHOSCOPE_218,10,male,CS,solvent,26/08/2020,ZT1,100
07/09/2020,ETHOSCOPE_218,11,male,CS,solvent,26/08/2020,ZT1,100
07/09/2020,ETHOSCOPE_218,12,male,CS,solvent,26/08/2020,ZT1,100
07/09/2020,ETHOSCOPE_218,13,male,CS,solvent,26/08/2020,ZT1,100
07/09/2020,ETHOSCOPE_218,14,male,CS,solvent,26/08/2020,ZT1,100
07/09/2020,ETHOSCOPE_218,15,male,CS,solvent,26/08/2020,ZT1,100
07/09/2020,ETHOSCOPE_218,16,male,CS,solvent,26/08/2020,ZT1,100
07/09/2020,ETHOSCOPE_218,17,male,CS,solvent,26/08/2020,ZT1,100
07/09/2020,ETHOSCOPE_218,18,male,CS,solvent,26/08/2020,ZT1,100
07/09/2020,ETHOSCOPE_218,19,male,CS,solvent,26/08/2020,ZT1,100
07/09/2020,ETHOSCOPE_218,20,male,CS,solvent,26/08/2020,ZT1,100
07/09/2020,ETHOSCOPE_218,21,male,CS,solvent,26/08/2020,ZT1,100
07/09/2020,ETHOSCOPE_218,22,male,CS,solvent,26/08/2020,ZT1,100
07/09/2020,ETHOSCOPE_218,23,male,CS,solvent,26/08/2020,ZT1,100
